chapter,character,Lines,id,Book,book_num,chapter_num,writer,director,imdb_rating,Episode
The Serpent's Pass,Sokka,44,7338,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7336,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7334,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7330,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7328,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7309,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7307,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7305,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7303,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7301,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7299,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7297,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7295,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7285,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7283,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7280,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7278,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7265,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7263,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7261,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7259,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7256,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7238,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7233,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7231,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7229,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7226,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7214,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7189,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7180,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7176,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7174,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Sokka,44,7171,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Smellerbee,4,7315,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Smellerbee,4,7312,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Smellerbee,4,7287,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Smellerbee,4,7200,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Katara,24,7383,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Katara,24,7369,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Katara,24,7366,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Katara,24,7363,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Katara,24,7361,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Katara,24,7356,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Katara,24,7354,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Katara,24,7331,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Katara,24,7326,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Katara,24,7324,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Katara,24,7291,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Katara,24,7289,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Katara,24,7273,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Katara,24,7271,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Katara,24,7268,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Katara,24,7241,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Katara,24,7236,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Katara,24,7194,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Katara,24,7192,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Katara,24,7185,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Katara,24,7179,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Katara,24,7177,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Katara,24,7172,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Katara,24,7169,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Jet,7,7358,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Jet,7,7321,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Jet,7,7319,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Jet,7,7317,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Jet,7,7204,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Jet,7,7202,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Jet,7,7199,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Iroh,7,7322,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Iroh,7,7320,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Iroh,7,7318,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Iroh,7,7313,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Iroh,7,7311,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Iroh,7,7203,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Iroh,7,7197,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Cabbage merchant,1,7209,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Aang,23,7393,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Aang,23,7384,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Aang,23,7380,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Aang,23,7378,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Aang,23,7374,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Aang,23,7332,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Aang,23,7292,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Aang,23,7290,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Aang,23,7272,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Aang,23,7270,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Aang,23,7254,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Aang,23,7252,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Aang,23,7250,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Aang,23,7248,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Aang,23,7245,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Aang,23,7243,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Aang,23,7239,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Aang,23,7217,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Aang,23,7213,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Aang,23,7211,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Aang,23,7183,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Aang,23,7178,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Serpent's Pass,Aang,23,7173,Earth,2,12,"Joshua Hamilton, Michael Dante DiMartino",Ethan Spaulding,8.4,32
The Desert,Zuko,10,7120,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Zuko,10,7117,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Zuko,10,7067,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Zuko,10,7035,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Zuko,10,7030,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Zuko,10,7017,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Zuko,10,7014,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Zuko,10,6921,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Zuko,10,6913,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Zuko,10,6905,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Yu,7,7151,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Yu,7,7148,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Yu,7,7040,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Yu,7,7021,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Yu,7,6980,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Yu,7,6977,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Yu,7,6969,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Xin Fu,9,7153,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Xin Fu,9,7146,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Xin Fu,9,7126,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Xin Fu,9,7033,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Xin Fu,9,7020,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Xin Fu,9,6982,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Xin Fu,9,6978,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Xin Fu,9,6975,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Xin Fu,9,6972,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,White Lotus member,1,7124,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Toph,20,7159,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Toph,20,7138,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Toph,20,7136,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Toph,20,7096,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Toph,20,7093,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Toph,20,7091,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Toph,20,7084,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Toph,20,7080,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Toph,20,7062,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Toph,20,7059,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Toph,20,7044,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Toph,20,6997,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Toph,20,6988,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Toph,20,6962,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Toph,20,6952,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Toph,20,6936,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Toph,20,6932,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Toph,20,6925,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Toph,20,6888,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Toph,20,6885,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sokka,28,7166,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sokka,28,7112,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sokka,28,7102,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sokka,28,7098,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sokka,28,7095,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sokka,28,7090,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sokka,28,7088,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sokka,28,7086,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sokka,28,7077,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sokka,28,7050,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sokka,28,7006,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sokka,28,7003,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sokka,28,7000,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sokka,28,6991,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sokka,28,6966,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sokka,28,6963,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sokka,28,6955,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sokka,28,6950,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sokka,28,6947,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sokka,28,6945,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sokka,28,6943,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sokka,28,6939,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sokka,28,6935,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sokka,28,6930,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sokka,28,6926,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sokka,28,6924,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sokka,28,6903,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sokka,28,6893,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sha-Mo:,1,7157,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sha-Mo,2,7133,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Sha-Mo,2,7128,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Mongke,3,6918,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Mongke,3,6916,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Mongke,3,6911,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Man in the bar,1,7038,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Man,3,6974,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Man,3,6970,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Man,3,6968,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,7137,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,7129,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,7115,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,7113,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,7110,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,7108,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,7104,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,7100,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,7089,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,7081,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,7079,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,7075,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,7064,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,7060,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,7057,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,7054,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,7052,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,7047,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,7042,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,7012,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,7010,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,7007,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,7004,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,7002,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,6998,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,6995,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,6993,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,6989,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,6987,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,6984,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,6964,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,6961,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,6953,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,6949,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,6944,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,6941,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,6938,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,6933,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,6928,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,6901,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,6899,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,6896,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Katara,43,6891,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Iroh,18,7122,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Iroh,18,7118,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Iroh,18,7073,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Iroh,18,7071,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Iroh,18,7068,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Iroh,18,7036,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Iroh,18,7031,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Iroh,18,7025,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Iroh,18,7023,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Iroh,18,7018,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Iroh,18,7015,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Iroh,18,6922,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Iroh,18,6920,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Iroh,18,6917,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Iroh,18,6914,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Iroh,18,6910,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Iroh,18,6908,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Iroh,18,6906,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Ghashiun,6,7164,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Ghashiun,6,7162,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Ghashiun,6,7158,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Ghashiun,6,7142,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Ghashiun,6,7134,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Ghashiun,6,7131,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Fung,7,7121,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
The Desert,Fung,7,7066,Earth,2,11,Tim Hedrick,Lauren MacMullan,8.8,31
